,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
3791,SCWO,374Water Inc.,1.93,-3.98%,-0.08,163648.0,315841.0,249024000.0,-31.76%,N/A,-0.04,N/A,Industrial Services
3792,SCWX,SecureWorks Corp.,6.99,-1.69%,-0.12,34929.0,244154.0,601362000.0,-27.63%,N/A,-1.46,2149.0,Technology Services
3793,SCX,L.S. Starrett Company (The),11.52,-4.00%,-0.48,16853.0,194147.0,85118000.0,88.72%,4.93,2.37,1493.0,Consumer Durables
3794,SCYX,"SCYNEXIS, Inc.",2.93,-1.35%,-0.04,76502.0,224151.0,106996000.0,23.30%,N/A,-2.08,N/A,Health Technology
3795,SD,"SandRidge Energy, Inc.",16.78,1.94%,0.32,435770.0,7312000.0,620284000.0,-5.28%,3.13,5.41,N/A,Energy Minerals
3796,SDA,SunCar Technology Group Inc.,18.44,13.55%,2.20,514328.99999999994,9484000.0,664911000.0,659.14%,102.96,0.18,N/A,Finance
3797,SDC,"SmileDirectClub, Inc.",0.6000,-21.05%,-0.1600,4776000.0,2866000.0,239759000.0,-33.36%,N/A,-0.69,2700.0,Health Technology
3798,SDGR,"Schrodinger, Inc.",39.89,3.64%,1.40,987250.0,39381000.0,2867000000.0,23.61%,46.10,0.93,N/A,Technology Services
3799,SDIG,"Stronghold Digital Mining, Inc.",7.29,-5.81%,-0.45,495006.0,3609000.0,228599000.0,-67.12%,N/A,-34.77,N/A,Technology Services
3800,SDOT,Sadot Group Inc.,1.18,-0.84%,-0.01,480040.0,566447.0,37993000.0,237.19%,N/A,-0.25,N/A,Consumer Services
3801,SDPI,"Superior Drilling Products, Inc.",1.27,-5.22%,-0.07,311747.0,395919.0,37151000.0,49.28%,15.25,0.08,N/A,Industrial Services
3802,SEAC,"SeaChange International, Inc.",4.69,0.32%,0.02,106224.0,498201.0,12121000.0,-57.73%,N/A,-3.67,N/A,Technology Services
3803,SEAS,"SeaWorld Entertainment, Inc.",51.15,-3.03%,-1.60,1020999.9999999999,52232000.0,3268000000.0,-5.70%,13.32,3.87,3200.0,Consumer Services
3804,SEAT,Vivid Seats Inc.,7.40,4.52%,0.32,1030000.0,7619000.0,1449000000.0,-20.39%,16.94,0.74,N/A,Consumer Services
3805,SEB,Seaboard Corporation,3599.07,0.21%,7.50,N/A,2177000.0,4178000000.0,-10.32%,10.32,348.90,13000.0,Process Industries
3806,SEDA,SDCL EDGE Acquisition Corporation,10.50,0.00%,0.00,N/A,6111.0,262438000.0,7.31%,80.58,0.13,N/A,Finance
3807,SEDG,"SolarEdge Technologies, Inc.",183.13,2.62%,4.68,2279000.0,417419000.0,10357000000.0,-41.71%,35.49,5.40,4926.0,Producer Manufacturing
3808,SEE,Sealed Air Corporation,39.53,-0.90%,-0.36,3486000.0,137816000.0,5708000000.0,-29.71%,15.00,2.65,16300.0,Process Industries
3809,SEED,Origin Agritech Limited,3.37,-1.46%,-0.05,42522.0,143299.0,21218000.0,-67.14%,N/A,-0.22,N/A,Process Industries
3810,SEEL,"Seelos Therapeutics, Inc.",1.50,-1.96%,-0.03,1000999.9999999999,1501000.0,182717000.0,97.43%,N/A,-0.68,N/A,Health Technology
3811,SEER,"Seer, Inc.",3.09,-33.69%,-1.57,958389.0,2961000.0,196961000.0,-53.68%,N/A,-1.49,N/A,Health Technology
3812,SEIC,SEI Investments Company,61.75,-0.34%,-0.21,458091.0,28287000.0,8173000000.0,8.67%,20.88,2.98,4837.0,Finance
3813,SELB,"Selecta Biosciences, Inc.",1.08,2.86%,0.03,445720.0,481378.0,165701000.0,-58.55%,N/A,-0.10,N/A,Health Technology
3814,SEM,Select Medical Holdings Corporation,29.05,-1.86%,-0.55,308394.0,8959000.0,3694000000.0,14.12%,18.23,1.59,53800.0,Health Services
3815,SEMR,"SEMrush Holdings, Inc.",9.29,-4.91%,-0.48,216943.0,2015000.0000000002,1319000000.0,-28.71%,N/A,-0.23,1316.0,Technology Services
3816,SENEA,Seneca Foods Corp.,41.12,1.01%,0.41,51337.0,2111000.0,313545000.0,-36.59%,38.17,1.13,2809.0,Consumer Non-Durables
3817,SENS,"Senseonics Holdings, Inc.",0.7690,-6.58%,-0.0542,4331000.0,3331000.0,369021000.0,-54.12%,N/A,0.12,N/A,Electronic Technology
3818,SEPA,SEP Acquisition Corp,10.50,0.00%,0.00,N/A,9713.0,61054000.0,-72.76%,65.87,0.16,N/A,Finance
3819,SERA,"Sera Prognostics, Inc.",2.52,-2.33%,-0.06,74557.0,187884.0,78251000.0,-4.44%,N/A,-1.37,N/A,Health Services
3820,SES,SES AI Corporation,2.62,-0.76%,-0.02,808669.0,2119000.0,917014000.0,-47.92%,N/A,-0.20,N/A,Producer Manufacturing
3821,SF,Stifel Financial Corporation,62.30,-1.30%,-0.82,430236.0,26804000.0,6612000000.0,3.52%,12.41,5.37,9000.0,Finance
3822,SFBC,"Sound Financial Bancorp, Inc.",37.34,0.86%,0.32,1403.0,52391.0,97133000.0,-3.14%,9.24,4.09,N/A,Finance
3823,SFBS,"ServisFirst Bancshares, Inc.",59.09,0.08%,0.05,173158.0,10232000.0,3216000000.0,-32.60%,13.25,4.47,N/A,Finance
3824,SFE,"Safeguard Scientifics, Inc.",1.55,1.64%,0.03,7338.0,11337.0,25195000.0,-62.52%,N/A,-0.68,N/A,Finance
3825,SFIX,"Stitch Fix, Inc.",4.16,-4.81%,-0.21,2068000.0,8603000.0,473272000.0,-30.15%,N/A,-2.15,7920.0,Retail Trade
3826,SFL,SFL Corporation Ltd,10.05,0.90%,0.09,755122.0,7589000.0,1393000000.0,-2.44%,N/A,1.28,N/A,Transportation
3827,SFM,"Sprouts Farmers Market, Inc.",37.49,0.51%,0.19,912259.0,34201000.0,3824000000.0,18.74%,15.57,2.43,31000.0,Retail Trade
3828,SFNC,Simmons First National Corporation,19.25,-1.08%,-0.21,345744.0,6656000.0,2431000000.0,-21.64%,9.18,2.10,3202.0,Finance
3829,SFR,"Appreciate Holdings, Inc.",0.2985,-1.16%,-0.0035,175280.0,52321.0,14405000.0,-94.88%,N/A,,N/A,Finance
3830,SFST,"Southern First Bancshares, Inc.",29.31,-1.81%,-0.54,12069.0,353742.0,236720000.0,-31.70%,12.41,2.39,N/A,Finance
3831,SFT,"Shift Technologies, Inc.",1.51,-12.72%,-0.22,220283.0,332627.0,25605000.0,-72.96%,N/A,-17.24,N/A,Retail Trade
3832,SFWL,Shengfeng Development Limited,5.28,-3.30%,-0.18,90993.0,480443.0,438240000.0,N/A,N/A,,1550.0,Transportation
3833,SG,"Sweetgreen, Inc.",13.69,-5.91%,-0.86,1154000.0,15805000.0,1533000000.0,-11.75%,N/A,-1.46,5952.0,Consumer Services
3834,SGA,"Saga Communications, Inc.",21.31,1.00%,0.21,N/A,20713.0,130491999.99999999,-11.05%,15.47,1.38,N/A,Consumer Services
3835,SGBX,Safe & Green Holdings Corp.,1.17,4.46%,0.05,25740.0,30116.0,18739000.0,-21.65%,N/A,-0.84,N/A,Producer Manufacturing
3836,SGC,"Superior Group of Companies, Inc.",8.40,-6.67%,-0.60,29156.0,244910.0,138636000.0,-34.06%,N/A,-0.53,6800.0,Consumer Non-Durables
3837,SGE,"Strong Global Entertainment, Inc.",2.42,-3.20%,-0.08,3087.0,7471.0,17288000.0,N/A,9.05,0.27,N/A,Consumer Durables
3838,SGEN,Seagen Inc.,194.85,0.10%,0.20,1053000.0,205161000.0,36573000000.0,12.81%,N/A,-3.89,3256.0,Health Technology
3839,SGH,"SMART Global Holdings, Inc.",25.15,-3.31%,-0.86,497446.0,12511000.0,1259000000.0,39.98%,N/A,-0.00,3600.0,Electronic Technology
3840,SGHC,Super Group (SGHC) Limited,3.13,1.29%,0.04,248649.0,778271.0,1560000000.0,-37.77%,N/A,,3900.0,Consumer Services
3841,SGHT,"Sight Sciences, Inc.",7.90,-2.59%,-0.21,240304.0,1898000.0,384343000.0,-15.14%,N/A,-1.47,N/A,Health Technology
3842,SGII,Seaport Global Acquisition II Corp.,10.56,0.00%,0.00,4098.0,43275.0,82828000.0,-53.90%,49.74,0.21,N/A,Finance
3843,SGLY,Singularity Future Technology Ltd.,0.4820,4.78%,0.0220,197671.0,95277.0,9083000.0,-87.52%,N/A,-1.11,N/A,Transportation
3844,SGMA,"SigmaTron International, Inc.",6.46,-8.76%,-0.62,117648.0,760006.0,39350000.0,-0.79%,N/A,-3.39,2950.0,Electronic Technology
3845,SGMO,"Sangamo Therapeutics, Inc.",1.05,-7.89%,-0.09,2296000.0,2410000.0,180417000.0,-76.12%,N/A,-0.82,N/A,Health Technology
3846,SGMT,Sagimet Biosciences Inc. - Series A,15.96,0.19%,0.03,262735.0,4192999.9999999995,329631000.0,N/A,N/A,,N/A,Health Technology
3847,SGRP,"SPAR Group, Inc.",1.20,-0.82%,-0.01,18953.0,22745.0,27795000.0,9.65%,16.48,0.07,24300.0,Commercial Services
3848,SGRY,"Surgery Partners, Inc.",35.51,-0.53%,-0.19,405899.0,14413000.0,4492000000.0,38.25%,N/A,-0.56,12200.0,Health Services
3849,SGTX,"Sigilon Therapeutics, Inc.",23.06,0.26%,0.06,48098.0,1109000.0,57984000.0,144.46%,N/A,-12.11,N/A,Health Technology
3850,SGU,Star Group L.P.,11.66,-2.75%,-0.33,18441.0,215022.0,415126000.0,21.90%,116600.00,0.00,3194.0,Energy Minerals
3851,SHAK,"Shake Shack, Inc.",75.60,-4.30%,-3.40,586008.0,44302000.0,3198000000.0,61.74%,N/A,-0.19,11704.0,Consumer Services
3852,SHBI,Shore Bancshares Inc,11.27,-1.57%,-0.18,136598.0,1539000.0,374100000.0,-1.91%,7.85,1.44,N/A,Finance
3853,SHC,Sotera Health Company,17.06,-0.64%,-0.11,873183.0,14897000.0,4821000000.0,-9.27%,N/A,-0.96,3000.0,Health Technology
3854,SHCO,Soho House & Co Inc.,6.16,0.49%,0.03,66707.0,410915.0,1205000000.0,-18.35%,N/A,-0.88,7714.0,Commercial Services
3855,SHCR,"Sharecare, Inc.",1.19,-3.25%,-0.04,1670000.0,1987000.0,425331000.0,-17.21%,N/A,-0.33,3485.0,Technology Services
3856,SHEN,Shenandoah Telecommunications Co,21.17,-1.17%,-0.25,108570.0,2298000.0,1064000000.0,-8.94%,N/A,-0.01,N/A,Communications
3857,SHFS,"SHF Holdings, Inc.",0.4950,0.00%,0.0000,11364.0,5625.0,22882000.0,-84.96%,N/A,-2.07,N/A,Finance
3858,SHIP,Seanergy Maritime Holdings Corp.,5.45,3.81%,0.20,76954.0,419399.0,109061000.0,-20.06%,24.46,0.23,N/A,Transportation
3859,SHLS,"Shoals Technologies Group, Inc.",21.84,-1.49%,-0.33,1936000.0,42286000.0,3711000000.0,-1.90%,23.08,1.22,N/A,Electronic Technology
3860,SHOO,"Steven Madden, Ltd.",35.17,-0.71%,-0.25,563736.0,19827000.0,2649000000.0,3.45%,16.34,2.20,4000.0,Consumer Non-Durables
3861,SHOP,Shopify Inc.,55.20,-1.76%,-0.99,9695000.0,535183999.99999994,70810000000.0,54.63%,N/A,-1.59,11600.0,Technology Services
3862,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",0.8159,-3.97%,-0.0337,61264.0,49985.0,11140000.0,N/A,N/A,-0.25,N/A,Health Technology
3863,SHPW,"Shapeways Holdings, Inc.",4.31,-5.07%,-0.23,17496.0,75408.0,27763000.0,-33.62%,N/A,-3.55,N/A,Commercial Services
3864,SHW,Sherwin-Williams Company (The),271.51,-0.48%,-1.30,1340000.0,363779000.0,69818000000.0,16.49%,30.13,9.12,61000.0,Process Industries
3865,SHYF,"The Shyft Group, Inc.",15.54,0.58%,0.09,536558.0,8337999.999999999,543295000.0,-40.35%,13.23,1.18,4200.0,Producer Manufacturing
3866,SIBN,"SI-BONE, Inc.",20.22,-2.93%,-0.61,680574.0,13761000.0,782237000.0,50.29%,N/A,-1.35,N/A,Health Technology
3867,SIDU,"Sidus Space, Inc.",0.1549,-3.19%,-0.0051,972502.0,150641.0,11310000.0,-78.38%,N/A,-0.77,N/A,Electronic Technology
3868,SIEB,Siebert Financial Corp.,2.30,2.22%,0.05,4785.0,11006.0,74762000.0,36.79%,19.28,0.12,N/A,Finance
3869,SIEN,"Sientra, Inc.",2.98,-2.30%,-0.07,134240.0,400035.0,33344000.0,-49.66%,N/A,-29.86,N/A,Health Technology
3870,SIF,"SIFCO Industries, Inc.",2.55,-1.92%,-0.05,N/A,2463.0,15484000.0,-25.10%,N/A,-1.42,N/A,Electronic Technology
3871,SIG,Signet Jewelers Limited,80.05,-2.46%,-2.02,568508.0,45509000.0,3635000000.0,34.09%,8.40,11.46,29660.0,Retail Trade
3872,SIGA,SIGA Technologies Inc.,5.41,-6.24%,-0.36,1175000.0,6355000.0,385559000.0,-75.29%,11.91,0.46,N/A,Health Technology
3873,SIGI,"Selective Insurance Group, Inc.",102.30,0.70%,0.71,268246.0,27442000.0,6196000000.0,29.95%,22.99,4.48,2520.0,Finance
3874,SILC,Silicom Ltd,26.70,-3.09%,-0.85,36307.0,969397.0,180393000.0,-33.06%,9.60,2.81,N/A,Electronic Technology
3875,SILK,"Silk Road Medical, Inc.",20.39,1.49%,0.30,454357.0,9264000.0,789677000.0,-51.97%,N/A,-1.40,N/A,Health Technology
3876,SILO,"Silo Pharma, Inc.",2.00,-13.04%,-0.30,514599.00000000006,1028999.9999999999,6318000.0,-47.79%,N/A,-1.64,N/A,Health Technology
3877,SINT,"SiNtx Technologies, Inc.",1.19,-7.03%,-0.09,146613.0,174469.0,4820000.0,-63.19%,N/A,-36.82,N/A,Health Technology
3878,SIRI,Sirius XM Holdings Inc.,4.88,1.24%,0.06,13107000.0,63961000.0,18751000000.0,-29.12%,16.56,0.30,5869.0,Consumer Services
3879,SISI,"Shineco, Inc.",0.2090,0.00%,0.0000,391625.0,81850.0,4443000.0,-59.58%,N/A,-1.09,N/A,Process Industries
3880,SITE,"SiteOne Landscape Supply, Inc.",161.84,-0.67%,-1.09,152859.0,24739000.0,7292000000.0,23.71%,38.57,4.26,7000.0,Producer Manufacturing
3881,SITM,SiTime Corporation,136.81,0.86%,1.17,168285.0,23023000.0,3039000000.0,9.22%,N/A,-1.73,N/A,Electronic Technology
3882,SIX,Six Flags Entertainment Corporation New,22.85,-1.21%,-0.28,1942000.0,44375000.0,1903000000.0,-5.01%,18.32,1.25,1450.0,Consumer Services
3883,SJ,Scienjoy Holding Corporation,3.43,5.54%,0.18,20423.0,70051.0,139275000.0,-24.33%,8.81,0.39,N/A,Technology Services
3884,SJM,J.M. Smucker Company (The) New,148.15,1.13%,1.66,707205.0,104772000.0,15118000000.0,4.51%,N/A,-0.91,5800.0,Consumer Non-Durables
3885,SJW,SJW Group,69.55,-0.03%,-0.02,168446.0,11715000.0,2210000000.0,10.96%,24.25,2.88,N/A,Utilities
3886,SKGR,SK Growth Opportunities Corporation,10.67,0.09%,0.01,7564.0,80708.0,279554000.0,N/A,67.32,0.16,N/A,Finance
3887,SKIL,Skillsoft Corp.,1.31,-0.76%,-0.01,93533.0,122528.0,209060000.0,-69.48%,N/A,-4.89,2431.0,Technology Services
3888,SKIN,The Beauty Health Company,7.12,-5.44%,-0.41,5143000.0,36618000.0,944484000.0,-48.28%,N/A,-0.09,1034.0,Health Technology
3889,SKLZ,Skillz Inc.,9.75,-0.41%,-0.04,455689.0,4443000.0,202163000.0,-69.18%,N/A,-13.45,N/A,Technology Services
3890,SKWD,"Skyward Specialty Insurance Group, Inc.",24.39,0.04%,0.01,529928.0,12925000.0,918481000.0,N/A,35.83,0.69,N/A,Finance
3891,SKX,"Skechers U.S.A., Inc.",54.00,-1.37%,-0.75,1330000.0,71811000.0,8361000000.000001,42.31%,17.81,3.06,15100.0,Consumer Non-Durables
3892,SKY,Skyline Champion Corporation,67.15,-0.91%,-0.62,204743.0,13748000.0,3837000000.0,5.37%,11.48,5.89,7700.0,Consumer Durables
3893,SKYH,Sky Harbour Group Corporation,4.47,0.45%,0.02,6078.0,27169.0,255484000.0,-4.26%,10.43,0.43,N/A,Finance
3894,SKYT,"SkyWater Technology, Inc.",7.80,-5.11%,-0.42,556393.0,4340000.0,346880000.0,-39.56%,N/A,-0.53,N/A,Producer Manufacturing
3895,SKYW,"SkyWest, Inc.",42.58,-1.53%,-0.66,329015.0,14009000.0,1791000000.0,56.93%,N/A,-0.07,13582.0,Transportation
3896,SKYX,SKYX Platforms Corp.,2.05,0.99%,0.02,135248.0,277258.0,187869000.0,-36.00%,N/A,-0.28,N/A,Producer Manufacturing
3897,SLAB,"Silicon Laboratories, Inc.",136.96,-0.58%,-0.80,264274.0,36195000.0,4364000000.0,-9.43%,64.83,2.18,1964.0,Electronic Technology
3898,SLAC,Social Leverage Acquisition Corp I,10.31,1.98%,0.20,N/A,1052.0,105959000.0,-75.59%,52.41,0.20,N/A,Finance
3899,SLB,Schlumberger N.V.,59.51,1.71%,1.00,11972000.0,712468000.0,84575000000.0,68.02%,21.79,2.77,99000.0,Industrial Services
3900,SLCA,"U.S. Silica Holdings, Inc.",12.82,1.67%,0.21,776427.0,9954000.0,988637000.0,-7.34%,6.48,2.03,2013.0,Non-Energy Minerals
3901,SLDB,Solid Biosciences Inc.,3.73,-2.86%,-0.11,20216.0,75406.0,73114000.0,-12.70%,N/A,-8.36,N/A,Health Technology
3902,SLDP,"Solid Power, Inc.",2.66,6.83%,0.17,3343000.0,8893000.0,473027000.0,-62.03%,N/A,-0.25,N/A,Producer Manufacturing
3903,SLGC,"SomaLogic, Inc.",2.06,-2.83%,-0.06,952566.0,1962000.0,387167000.0,-45.29%,N/A,-0.75,N/A,Commercial Services
3904,SLGG,"Super League Gaming, Inc.",0.3230,-3.58%,-0.0120,533828.0,172426.0,15791000.0,-55.63%,N/A,-2.27,N/A,Technology Services
3905,SLGL,Sol-Gel Technologies Ltd.,3.16,-4.53%,-0.15,10637.0,33613.0,81179000.0,-41.38%,N/A,-0.81,N/A,Health Technology
3906,SLGN,Silgan Holdings Inc.,45.03,1.37%,0.61,557957.0,25125000.0,4951000000.0,-1.08%,15.86,2.85,15425.0,Process Industries
3907,SLM,SLM Corporation,15.38,-0.77%,-0.12,918192.0,14122000.0,3477000000.0,-7.25%,10.09,1.54,1700.0,Finance
3908,SLNA,Selina Hospitality PLC,0.8010,-4.64%,-0.0390,79549.0,63719.0,78977000.0,-70.78%,N/A,,2867.0,Consumer Services
3909,SLND,"Southland Holdings, Inc.",8.33,-0.83%,-0.07,10831.0,90222.0,398641000.0,12.39%,N/A,-0.05,2500.0,Industrial Services
3910,SLNG,"Stabilis Solutions, Inc.",4.34,7.16%,0.29,13061.0,56685.0,80198000.0,-10.61%,N/A,-0.09,N/A,Energy Minerals
3911,SLNH,"Soluna Holdings, Inc.",0.2600,-3.35%,-0.0090,230010.0,59803.0,7706000.0,-86.82%,N/A,-6.26,N/A,Electronic Technology
3912,SLNO,"Soleno Therapeutics, Inc.",5.06,-1.36%,-0.07,101722.0,514712.99999999994,41334000.0,98.88%,N/A,-3.06,N/A,Health Technology
3913,SLP,"Simulations Plus, Inc.",50.27,-2.07%,-1.06,83758.0,4211000.0,1002000000.0,-22.51%,99.07,0.52,N/A,Technology Services
3914,SLQT,"SelectQuote, Inc.",1.62,-5.81%,-0.10,722808.0,1171000.0,269984000.0,-8.71%,N/A,-0.70,4367.0,Finance
3915,SLRN,"ACELYRIN, INC.",25.50,3.83%,0.94,804381.0,20512000.0,2479000000.0,N/A,N/A,,N/A,Health Technology
3916,SLRX,"Salarius Pharmaceuticals, Inc.",0.7595,-9.96%,-0.0840,139849.0,106215.0,2546000.0,-79.44%,N/A,-13.67,N/A,Commercial Services
3917,SLS,"SELLAS Life Sciences Group, Inc.",1.57,-0.63%,-0.01,55308.0,86834.0,44506000.0,-31.73%,N/A,-1.66,N/A,Health Technology
3918,SLVM,Sylvamo Corporation,41.35,-14.53%,-7.03,1194000.0,49358000.0,1760000000.0,15.75%,9.56,4.40,6500.0,Process Industries
3919,SLVR,SilverSPAC Inc.,10.44,-0.09%,-0.01,3585.0,37427.0,326250000.0,7.29%,42.68,0.24,N/A,Finance
3920,SM,SM Energy Company,39.80,2.31%,0.90,2079000.0000000002,82738000.0,4723000000.0,0.80%,4.50,8.90,N/A,Energy Minerals
3921,SMAR,Smartsheet Inc.,40.00,-1.72%,-0.70,1230000.0,49219000.0,5344000000.0,18.70%,N/A,-1.34,3191.0,Technology Services
3922,SMBC,"Southern Missouri Bancorp, Inc.",46.51,0.91%,0.42,31990.0,1488000.0,526991000.0,4.42%,11.96,3.90,N/A,Finance
3923,SMBK,"SmartFinancial, Inc.",24.87,-1.15%,-0.29,15344.0,381605.0,422892000.0,-2.84%,9.37,2.68,N/A,Finance
3924,SMCI,"Super Micro Computer, Inc.",266.13,-23.39%,-81.27,11443000.0,3045000000.0,13969000000.0,498.62%,23.25,12.11,N/A,Electronic Technology
3925,SMFL,"Smart for Life, Inc.",2.13,-0.93%,-0.02,838428.0,1786000.0,3222000.0,-82.92%,N/A,-77.04,N/A,Health Technology
3926,SMG,Scotts Miracle-Gro Company (The),52.19,-2.16%,-1.15,795394.0,41512000.0,2926000000.0,-29.07%,N/A,-2.40,6100.0,Process Industries
3927,SMHI,SEACOR Marine Holdings Inc.,11.58,-2.77%,-0.33,127217.0,1473000.0,314507000.0,89.66%,N/A,-1.94,1286.0,Transportation
3928,SMID,Smith-Midland Corporation,24.00,-0.41%,-0.10,3057.0,73368.0,126154000.0,42.91%,126.58,0.19,N/A,Non-Energy Minerals
3929,SMLP,"Summit Midstream Partners, LP",15.49,0.91%,0.14,6289.0,97417.0,160394000.0,-3.79%,N/A,-15.66,N/A,Utilities
3930,SMLR,"Semler Scientific, Inc.",23.67,-0.80%,-0.19,29686.0,702668.0,162175000.0,-42.86%,11.80,2.38,N/A,Health Technology
3931,SMMF,"Summit Financial Group, Inc.",23.78,0.93%,0.22,21211.0,504398.0,348904000.0,-9.24%,6.12,3.91,N/A,Finance
3932,SMMT,Summit Therapeutics Inc.,1.94,10.86%,0.19,1944000.0,3770000.0,1354000000.0,1188.11%,N/A,-1.84,N/A,Health Technology
3933,SMP,"Standard Motor Products, Inc.",37.46,-0.48%,-0.18,58667.0,2198000.0,813855000.0,-1.27%,13.15,2.91,4900.0,Consumer Durables
3934,SMPL,The Simply Good Foods Company,37.24,0.11%,0.04,638223.0,23767000.0,3707000000.0,11.23%,29.61,1.28,N/A,Consumer Non-Durables
3935,SMR,NuScale Power Corporation,6.92,0.14%,0.01,982634.0,6800000.0,1596000000.0,-51.91%,N/A,-0.66,N/A,Producer Manufacturing
3936,SMRT,"SmartRent, Inc.",3.32,-8.29%,-0.30,2115000.0,7022000.0,662205000.0,-29.64%,N/A,-0.36,N/A,Electronic Technology
3937,SMSI,"Smith Micro Software, Inc.",1.25,7.76%,0.09,413420.0,516775.0,79572000.0,-54.62%,N/A,-0.51,N/A,Technology Services
3938,SMTC,Semtech Corporation,26.64,-1.81%,-0.49,542952.0,14464000.0,1704000000.0,-46.66%,N/A,-0.09,2248.0,Electronic Technology
3939,SMTI,Sanara MedTech Inc.,44.45,1.02%,0.45,14098.0,626656.0,372607000.0,73.22%,N/A,-1.24,N/A,Health Technology
3940,SMWB,Similarweb Ltd.,6.12,-12.07%,-0.84,106291.0,650501.0,467775000.0,-14.56%,N/A,-0.92,1016.9999999999999,Technology Services
3941,SMX,SMX (Security Matters) Public Limited Company,0.1090,-2.77%,-0.0031,1694000.0,184661.0,4075000.0,-97.39%,N/A,,N/A,Technology Services
3942,SN,"SharkNinja, Inc.",29.95,3.74%,1.08,2375000.0,71139000.0,4163000000.0000005,N/A,N/A,,2800.0,Consumer Durables
3943,SNA,Snap-On Incorporated,272.56,-0.12%,-0.33,106067.0,28910000.0,14423000000.0,22.40%,15.11,18.38,12900.0,Consumer Durables
3944,SNAL,"Snail, Inc.",1.64,-4.93%,-0.09,24778.0,40636.0,60106000.0,N/A,N/A,-0.21,N/A,Technology Services
3945,SNAP,Snap Inc.,10.44,-0.95%,-0.10,14400000.0,150335000.0,16942000000.0,2.09%,N/A,-0.85,5288.0,Technology Services
3946,SNAX,"Stryve Foods, Inc.",4.29,1.42%,0.06,24869.0,106688.0,9280000.0,-94.59%,N/A,-0.98,N/A,Consumer Non-Durables
3947,SNBR,Sleep Number Corporation,29.48,-3.34%,-1.02,472833.0,13939000.0,653984000.0,-28.31%,56.68,0.53,5115.0,Consumer Durables
3948,SNCE,"Science 37 Holdings, Inc.",0.4139,53.24%,0.1438,28479000.0,11787000.0,48327000.0,-87.04%,N/A,-1.15,N/A,Commercial Services
3949,SNCR,"Synchronoss Technologies, Inc.",1.0100,6.86%,0.0648,131467.0,132782.0,94430000.0,-39.35%,N/A,-0.48,1391.0,Technology Services
3950,SNCY,"Sun Country Airlines Holdings, Inc.",15.58,-2.63%,-0.42,655705.0,10216000.0,872671000.0,-16.43%,12.12,1.35,2510.0,Transportation
3951,SND,"Smart Sand, Inc.",1.92,7.87%,0.14,466696.0,896056.0,79348000.0,-34.92%,9.44,0.20,N/A,Non-Energy Minerals
3952,SNDA,"Sonida Senior Living, Inc.",9.35,2.72%,0.25,2091.0,19546.0,66138000.00000001,-44.75%,N/A,-3.59,3497.0,Health Services
3953,SNDL,SNDL Inc.,1.60,-3.03%,-0.05,4783000.0,7653000.0,416480000.0,-32.91%,N/A,-3.22,2607.0,Process Industries
3954,SNDR,"Schneider National, Inc.",30.48,-0.85%,-0.26,286179.0,8723000.0,5438000000.0,27.53%,13.25,2.31,17050.0,Transportation
3955,SNDX,"Syndax Pharmaceuticals, Inc.",18.66,2.25%,0.41,745572.0,13912000.0,1297000000.0,-6.55%,N/A,-2.44,N/A,Health Technology
3956,SNES,"SenesTech, Inc.",0.8000,-0.29%,-0.0023,15260.0,12208.0,2372000.0,-70.50%,N/A,-13.01,N/A,Process Industries
3957,SNEX,StoneX Group Inc.,95.13,-1.93%,-1.87,42551.0,4048000.0,1978000000.0,7.67%,8.41,11.69,3600.0,Finance
3958,SNFCA,Security National Financial Corporation,8.66,4.59%,0.38,68509.0,593288.0,196325000.0,13.94%,8.11,1.07,1624.0,Finance
3959,SNGX,"Soligenix, Inc.",0.5399,1.87%,0.0099,67539.0,36464.0,5314000.0,-85.69%,N/A,-3.65,N/A,Health Technology
3960,SNMP,Evolve Transition Infrastructure LP,6.10,28.69%,1.36,1635000.0,9975000.0,51728000.0,-43.55%,N/A,-11.04,N/A,Industrial Services
3961,SNOA,"Sonoma Pharmaceuticals, Inc.",1.01,-0.98%,-0.01,14928.0,15077.0,5211000.0,-47.13%,N/A,-1.52,N/A,Health Technology
3962,SNOW,Snowflake Inc.,154.07,-1.45%,-2.26,4358000.0,671399000.0,50211000000.0,-0.24%,N/A,-2.67,5884.0,Technology Services
3963,SNPO,Snap One Holdings Corp.,11.05,2.22%,0.24,57035.0,630237.0,842255000.0,-11.06%,N/A,-0.26,1652.0,Commercial Services
3964,SNPS,"Synopsys, Inc.",428.96,-1.61%,-7.03,575006.0,246655000.0,65269999999.99999,16.39%,72.35,6.04,19000.0,Technology Services
3965,SNPX,"Synaptogenix, Inc.",0.6120,0.00%,0.0000,346872.0,212286.0,4504000.0,-91.07%,N/A,-0.61,N/A,Health Technology
3966,SNSE,"Sensei Biotherapeutics, Inc.",1.25,2.46%,0.03,13566.0,16958.0,33229999.999999996,-45.51%,N/A,-1.47,N/A,Health Technology
3967,SNT,Senstar Technologies Ltd.,1.22,-0.81%,-0.01,11143.0,13594.0,28438000.0,-37.74%,9.31,0.13,N/A,Electronic Technology
