,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
2953,600192,"LANZHOU GREATWALL ELECTRICAL CO.,LTD.",5.54,-0.72%,-0.04,3173000.0,17576000.0,2465000000.0,-6.22%,N/A,-0.26,3751.0,Producer Manufacturing
2954,600193,"SHANGHAI PROSOLAR RESOURCE DEVELOPMENT CO.,LTD",5.42,-0.91%,-0.05,1863000.0,10099000.0,2327000000.0,-12.20%,N/A,-0.00,N/A,Non-Energy Minerals
2955,600195,"CHINA ANIMAL HUSBANDRY INDUSTRY CO.,LTD.",11.96,-0.42%,-0.05,3916000.0,46838000.0,12264000000.0,-6.54%,21.93,0.55,4066.0,Health Technology
2956,600196,SHANGHAI FOSUN PHARMACEUTICAL (GROUP),29.85,-0.83%,-0.25,16509000.0,492788000.0,73888000000.0,-28.43%,18.53,1.61,38399.0,Health Technology
2957,600197,"XINJIANG YILITE INDUSTRY CO.,LTD.",25.28,-0.78%,-0.20,3457000.0,87388000.0,12026000000.0,-10.03%,59.65,0.44,2130.0,Consumer Non-Durables
2958,600198,DATANG TELECOM TECHNOLOGY,6.55,-1.65%,-0.11,7466000.0,48904000.0,8749000000.0,-7.88%,642.16,0.01,N/A,Technology Services
2959,600199,"ANHUI GOLDEN SEED WINERY CO.,LTD.",27.43,-0.90%,-0.25,7579000.0,207905000.0,18208000000.0,7.29%,N/A,-0.33,2636.0,Consumer Non-Durables
2960,600200,JIANGSU WUZHONG PHARMACEUTICAL DEVELOPMENT ,7.49,0.54%,0.04,6603000.0,49454000.0,5248000000.0,-2.50%,N/A,-0.08,1008.9999999999999,Health Technology
2961,600201,JINYU BIO-TECHNOLOGY,9.99,-0.70%,-0.07,5183000.0,51783000.0,11193000000.0,16.37%,46.62,0.21,1618.0,Health Technology
2962,600202,"HARBIN AIR CONDITIONING CO.,LTD.",5.51,-2.48%,-0.14,6432000.0,35438000.0,2166000000.0,7.62%,55.04,0.10,N/A,Producer Manufacturing
2963,600203,"FUJIAN FURI ELECTRONICS CO.,LTD.",5.91,-1.83%,-0.11,7171000.0,42382000.0,3570000000.0,-19.52%,N/A,-0.70,4805.0,Electronic Technology
2964,600206,"GRINM ADVANCED MATERIALS CO.,LTD.",12.97,-1.22%,-0.16,5739000.0,74435000.0,11082000000.0,-27.86%,53.60,0.24,2120.0,Non-Energy Minerals
2965,600207,"HENAN ANCAI HI-TECH CO.,LTD.",5.26,-0.75%,-0.04,6398000.0,33653000.0,5773000000.0,-11.97%,63.53,0.08,2240.0,Electronic Technology
2966,600208,"XINHU ZHONGBAO CO.,LTD",2.68,-0.74%,-0.02,66416000.0,177994000.0,22527000000.0,4.75%,10.90,0.25,1073.0,Finance
2967,600210,"SHANGHAI ZIJIANG ENTERPRISE GROUP CO.,LTD",5.21,-0.38%,-0.02,6276000.0,32697000.000000004,7933000000.0,-9.20%,13.16,0.40,6838.0,Process Industries
2968,600211,TIBET RHODIOLA PHARMACEUTICAL HOLDING CO.,49.40,-0.30%,-0.15,2467000.0,121855000.0,12285000000.0,26.63%,24.58,2.01,N/A,Health Technology
2969,600212,SHAN DONG JIANG QUAN INDUSTRY,8.00,-0.74%,-0.06,11331000.0,90651000.0,4123999999.9999995,14.00%,N/A,-0.18,N/A,Technology Services
2970,600213,"YANGZHOU ASIASTAR BUS CO.,LTD.",10.36,-0.67%,-0.07,11159000.0,115608000.0,2983000000.0,23.87%,N/A,-0.64,1371.0,Consumer Durables
2971,600215,PASLIN DIGITAL TECHNOLOGY,9.84,-1.01%,-0.10,6218000.0,61188000.0,4359000000.0,19.76%,26.12,0.38,N/A,Finance
2972,600216,"ZHEJIANG MEDICINE CO.,LTD",11.02,0.46%,0.05,5393000.0,59431000.0,10511000000.0,-17.78%,26.90,0.41,6208.0,Health Technology
2973,600217,CHINA RESOURCES AND ENVIRONMENT,4.90,-0.41%,-0.02,3335000.0,16341000.000000002,6832000000.0,-1.60%,171.33,0.03,2732.0,Industrial Services
2974,600218,"ANHUI QUANCHAI ENGINE CO.,LTD.",8.67,-3.24%,-0.29,8420000.0,73003000.0,3903000000.0,-23.55%,38.14,0.23,2781.0,Producer Manufacturing
2975,600219,"SHANDONG NANSHAN ALUMINIUM CO., LTD",3.20,-0.93%,-0.03,29531000.0,94499000.0,37819000000.0,-10.86%,11.42,0.28,17799.0,Non-Energy Minerals
2976,600220,"JIANGSU SUNSHINE CO.,LTD.",2.36,-0.42%,-0.01,6127000.0,14460000.0,4227000000.0000005,-23.30%,42.75,0.06,5064.0,Process Industries
2977,600221,HAINAN AIRLINES HOLDING COMPANY LIMITED,1.65,-0.60%,-0.01,66101000.0,109066000.0,71695000000.0,60.49%,N/A,-0.50,34576.0,Transportation
2978,600222,"HENAN TALOPH PHARMACEUTICAL STOCK CO.,LTD",5.69,1.61%,0.09,21340000.0,121426000.0,3153000000.0,-1.23%,N/A,-0.13,2658.0,Health Technology
2979,600223,LUSHANG FREDA PHARMACEUTICAL,10.17,0.10%,0.01,6344000.0,64521000.0,10328000000.0,13.09%,94.52,0.11,4648.0,Finance
2980,600225,"IANJIN TROILA INFORMATION TECHNOLOGY CO.,LTD.",5.60,-3.11%,-0.18,15208000.0,85167000.0,19718000000.0,52.51%,39.38,0.14,N/A,Finance
2981,600226,"ZHEJIANG HUGE LEAF CO.,LTD",2.75,1.10%,0.03,21903000.0,60234000.0,8066000000.000001,8.37%,41.48,0.07,N/A,Health Technology
2982,600227,"GUIZHOU CHITIANHUA CO.,LTD.",2.89,1.05%,0.03,8051000.0,23268000.0,4842000000.0,-4.67%,N/A,-0.19,1489.0,Process Industries
2983,600228,"FANLI DIGITAL TECHNOLOGY CO., LTD",9.48,-2.67%,-0.26,6540000.0,62001000.0,5955000000.0,15.54%,105.10,0.09,N/A,Process Industries
2984,600229,"QINGDAO CITYMEDIA CO,. LTD.",8.24,-3.51%,-0.30,6738000.0,55522000.0,5732000000.0,31.05%,15.80,0.52,1783.0,Retail Trade
2985,600230,CANGZHOU DAHUA CO.LTD,15.22,-0.65%,-0.10,2142000.0,32597000.0,6272000000.0,4.87%,15.92,0.96,1150.0,Process Industries
2986,600231,"LINGYUAN IRON & STEEL CO.,LTD.",2.40,-0.83%,-0.02,12766000.0,30638000.0,6902000000.0,1.26%,N/A,-0.32,7376.0,Non-Energy Minerals
2987,600232,"ZHEJIANG GOLDEN EAGLE CO.,LTD.",5.50,-1.61%,-0.09,2554000.0,14048000.0,1996000000.0,-9.11%,44.07,0.12,2179.0,Process Industries
2988,600233,YTO EXPRESS GROUP,15.57,-0.51%,-0.08,3820000.0,59470000.0,57979000000.0,-21.03%,13.55,1.15,17240.0,Transportation
2989,600234,"KEXIN DEVELOPMENT CO.,LTD,SHANXI",7.22,-0.28%,-0.02,1639000.0,11834000.0,1901000000.0,-15.91%,N/A,-0.02,N/A,Commercial Services
2990,600235,"MINFENG SPECIAL PAPER CO.,LTD.",5.55,-1.25%,-0.07,2973000.0,16497000.0,1974000000.0,1.26%,660.71,0.01,1159.0,Process Industries
2991,600236,"GUANGXI GUIGUAN ELECTRIC POWER CO.,LTD.",5.56,-0.71%,-0.04,8263999.999999999,45946000.0,44141000000.0,-6.67%,15.97,0.35,3700.0,Utilities
2992,600237,ANHUI TONGFENG ELECTRONICS COMPANY LIMITED,7.63,-2.68%,-0.21,14618000.0,111535000.0,4425000000.0,-5.54%,57.24,0.13,1742.0,Electronic Technology
2993,600238,"HAINAN YEDAO ?GROUP?CO.,LTD",11.42,-1.13%,-0.13,6091000.0,69562000.0,5177000000.0,-8.70%,N/A,-0.35,N/A,Consumer Non-Durables
2994,600239,"YUNNAN METROPOLITAN REAL ESTATE DEVELOPMENT CO.,LTD",2.87,-4.97%,-0.15,235728000.0,676539000.0,4849000000.0,65.03%,N/A,-0.18,1918.0,Finance
2995,600241,"LIAONING SHIDAI WANHENG CO.,LTD.",8.04,-0.86%,-0.07,1074000.0,8634000.0,2387000000.0,1.63%,59.91,0.13,N/A,Producer Manufacturing
2996,600243,"QINGHAI HUADING INDUSTRIAL C0.,LTD.",4.25,-2.07%,-0.09,6028000.0,25619000.0,1905000000.0,-12.32%,N/A,-0.36,N/A,Producer Manufacturing
2997,600246,"VANTONE NEO DEVELOPMENT GROUP CO., LTD",5.90,-1.50%,-0.09,13517000.0,79750000.0,11656000000.0,-45.94%,N/A,-0.17,N/A,Finance
2998,600248,SHAANXI CONSTRUCTION ENGINEERING GROUP CORPORATION LIMITED,4.92,0.00%,0.00,27169000.0,133674000.0,18543000000.0,9.28%,4.99,0.99,33051.0,Industrial Services
2999,600249,LIUZHOU LIANGMIANZHEN,5.34,-1.66%,-0.09,8225000.0,43919000.0,2986000000.0,9.48%,N/A,-0.01,1462.0,Consumer Non-Durables
3000,600250,"NANJING TEXTILES IMP/EXP CORP.,LTD.",6.40,-1.69%,-0.11,3095000.0,19805000.0,2021999999.9999998,30.46%,23.16,0.28,N/A,Distribution Services
3001,600251,"XINJIANG GUANNONG CO.,LTD.",9.71,-1.62%,-0.16,9483000.0,92083000.0,7621000000.0,-9.08%,N/A,,N/A,Process Industries
3002,600252,"GUANGXI WUZHOU ZHONGHENG GROUP CO.,LTD.",2.56,0.79%,0.02,20932000.0,53586000.0,8640000000.0,-8.27%,N/A,-0.01,3355.0,Health Technology
3003,600255,KINGSWOOD ENTERPRISE,2.21,-1.34%,-0.03,20861000.0,46102000.0,3979000000.0,-24.88%,52.49,0.04,1319.0,Producer Manufacturing
3004,600256,"GUANGHUI ENERGY CO.,LTD.",6.84,-1.01%,-0.07,35810000.0,244938000.0,43667000000.0,-33.49%,3.65,1.87,6182.0,Energy Minerals
3005,600257,DAHU AQUACULTURE,6.40,-4.48%,-0.30,42991000.0,275141000.0,3224000000.0,30.10%,N/A,-0.14,1691.0,Process Industries
3006,600258,BTG HOTELS?GROUP?CO.?LTD,20.25,-1.12%,-0.23,7869000.0,159351000.0,22799000000.0,2.94%,N/A,-0.24,12543.0,Consumer Services
3007,600259,RISING NONFERROUS METALS SHARE,37.73,-0.68%,-0.26,1960000.0,73952000.0,12781000000.0,-24.73%,80.55,0.47,1358.0,Non-Energy Minerals
3008,600261,"ZHEJIANG YANKON GROUP CO.,LTD.",3.57,-1.65%,-0.06,5076000.0,18121000.0,4756000000.0,0.39%,20.58,0.17,4666.0,Producer Manufacturing
3009,600262,"INNER MONGOLIA NORTH HAULER JOINT STOCK CO.,LTD.",18.75,-1.88%,-0.36,1225000.0,22974000.0,3249000000.0,-0.62%,28.81,0.65,N/A,Producer Manufacturing
3010,600265,"YUNNAN JINGGU FORESTRY CO.,LTD",16.60,0.00%,0.00,81400.0,1351000.0,2155000000.0,10.23%,N/A,-0.15,N/A,Non-Energy Minerals
3011,600266,"BEIJING URBAN CONSTRUCTION INVESTMENT& DEVELOPMENT CO.,LTD.",7.39,1.51%,0.11,160135000.0,1183000000.0,15111000000.0,82.91%,102.50,0.07,N/A,Finance
3012,600267,"ZHEJIANG HISUN PHARMACEUTICAL CO.,LTD",10.95,1.67%,0.18,15505000.0,169776000.0,12714000000.0,-7.90%,N/A,0.52,N/A,Health Technology
3013,600268,"GUODIAN NANJING AUTOMATION CO.,LTD.",7.18,-1.64%,-0.12,10350000.0,74313000.0,6186000000.0,-15.90%,31.97,0.22,3667.0,Producer Manufacturing
3014,600269,"JIANGXI GANYUE EXPRESSWAY CO.,LTD.",3.79,-1.04%,-0.04,13841000.0,52456000.0,8945000000.0,14.33%,11.25,0.34,2967.0,Industrial Services
3015,600271,AISINO CORPORATION,13.55,-0.51%,-0.07,10166000.0,137751000.0,25236000000.0,25.53%,19.85,0.68,18485.0,Technology Services
3016,600272,SHANGHAI KAI KAI INDUSTRIAL,10.32,10.02%,0.94,14065000.0,145156000.0,1834000000.0,-0.31%,60.71,0.17,N/A,Consumer Non-Durables
3017,600273,ZHEJIANG JIAHUA ENERGY CHEMICAL INDUSTRY,9.43,0.21%,0.02,7123000.0,67166000.0,12903000000.0,-7.75%,10.96,0.86,1177.0,Process Industries
3018,600276,"JIANGSU HENGRUI PHARMACEUTICALS CO.,LTD.",40.21,0.17%,0.07,57386000.0,2308000000.0,255051000000.0,7.53%,65.56,0.61,20636.0,Health Technology
3019,600277,ELION ENERGY,3.26,-1.51%,-0.05,20843000.0,67947000.0,11786000000.0,-28.66%,19.19,0.17,3880.0,Process Industries
3020,600278,ORIENT INTERNATIONAL ENTERPRISE LTD.,7.48,-1.32%,-0.10,5052000.0,37792000.0,6701000000.0,39.79%,18.02,0.42,10237.0,Transportation
3021,600279,"CHONGQING PORT CO.,LTD.",4.28,-0.47%,-0.02,3027000.0,12955000.0,5104000000.0,11.11%,36.93,0.12,3410.0,Distribution Services
3022,600280,NANJING CENTRAL EMPORIUM STOCKS,4.73,-0.42%,-0.02,78908000.0,373235000.0,5265000000.0,102.91%,N/A,-0.08,2182.0,Retail Trade
3023,600281,"SHAN XI HUA YANG NEW MATERIALS CO.,LTD.",4.26,-1.39%,-0.06,1561000.0,6649000.0,2222000000.0,-20.88%,N/A,-0.13,N/A,Non-Energy Minerals
3024,600282,"NANJING IRON&STEEL CO.,LTD.",3.61,-0.28%,-0.01,15164000.0,54742000.0,22276000000.0,19.12%,12.71,0.28,14375.0,Non-Energy Minerals
3025,600283,"QIANJIANG WATER RESOURCES DEVELOPMENT CO.,LTD",15.18,6.30%,0.90,30804000.0,467607000.0,5041000000.0,8.26%,26.81,0.57,1573.0,Utilities
3026,600284,"SHANGHAI PUDONG CONSTRUCTION CO.,LTD.",6.76,-0.29%,-0.02,9210000.0,62260000.0,6578000000.0,4.15%,12.37,0.55,1500.0,Industrial Services
3027,600285,"HENAN LINGRUI PHARMACEUTICAL CO., LTD",15.13,-0.13%,-0.02,7431000.0,112428000.0,8551000000.0,28.79%,18.01,0.87,2524.0,Health Technology
3028,600287,"JIANGSU SAINTY CORP.,LTD.",5.48,-1.26%,-0.07,4217000.0,23111000.0,2411000000.0,7.60%,38.84,0.14,1997.0,Distribution Services
3029,600288,"DAHENG NEW EPOCH TECHNOLOGY,INC.",10.66,-1.75%,-0.19,3663000.0,39043000.0,4739000000.0,-30.18%,49.08,0.22,2327.0,Technology Services
3030,600289,BRIGHT OCEANS INTER-TELECOM CORPORATION,2.74,0.00%,0.00,2677000.0,7335000.0,1729000000.0,-5.52%,N/A,-0.54,N/A,Technology Services
3031,600290,HUAYI ELECTRIC COMPANY LIMITED,1.35,0.75%,0.01,6662000.0,8994000.0,1018000000.0,-45.08%,N/A,-0.66,N/A,Producer Manufacturing
3032,600292,"SPIC YUANDA ENVIRONMENTAL?PROTECTION CO. ,LTD .",5.95,-0.50%,-0.03,3248000.0,19324000.0,4669000000.0,-3.86%,N/A,-0.03,2252.0,Utilities
3033,600293,HUBEI SANXIA NEW BUILDING MATERIALS CO.LTD,2.77,-2.12%,-0.06,6062000.0,16792000.0,3283000000.0,-20.95%,N/A,-0.37,1569.0,Process Industries
3034,600295,EERDUOSI RESOURCES,9.49,-0.32%,-0.03,2939000.0,27887000.0,25350000000.0,-18.84%,4.91,1.57,21210.0,Process Industries
3035,600297,"CHINA GRAND AUTOMOTIVE SERVICES GROUP CO.,LTD",2.12,-1.40%,-0.03,88551000.0,187729000.0,17286000000.0,-15.35%,N/A,-0.35,42741.0,Retail Trade
3036,600298,"ANGEL YEAST CO.,LTD",36.05,-0.41%,-0.15,4425000.0,159521000.0,31452000000.0,-21.93%,22.68,1.59,11708.0,Consumer Non-Durables
3037,600299,BLUESTAR ADISSEO COMPANY,8.12,-0.12%,-0.01,2544000.0,20659000.0,21804000000.0,-12.30%,53.04,0.15,2656.0,Process Industries
3038,600300,"V V FOOD & BEVERAGE CO.,LTD",3.21,-0.93%,-0.03,10911000.0,35024000.0,5062000000.0,-1.52%,51.36,0.06,3329.0,Consumer Non-Durables
3039,600301,"GUANGXI HUAXI NONFERROUS METAL CO.,LTD",17.18,-0.87%,-0.15,1429000.0,24547000.0,10962000000.0,260.83%,91.09,0.19,N/A,Process Industries
3040,600302,"XI'AN TYPICAL INDUSTRIES CO., LTD",5.24,-0.38%,-0.02,3485000.0,18263000.0,1820000000.0,0.19%,N/A,-0.32,1481.0,Producer Manufacturing
3041,600303,LIAONING SG AUTOMOTIVE GROUP,5.11,-0.97%,-0.05,5816000.0,29719000.0,3486000000.0,50.88%,N/A,-0.55,4115.0,Producer Manufacturing
3042,600305,"JIANGSHU HENGSHUN VINEGAR CO.,LTD",11.11,-0.54%,-0.06,3248000.0,36081000.0,12320000000.0,9.22%,82.54,0.13,2187.0,Consumer Non-Durables
3043,600306,"SHEN YANG COMMERCIAL CITY CO.,LTD",8.03,1.01%,0.08,315900.0,2537000.0,1841000000.0,-42.31%,N/A,-1.09,N/A,Retail Trade
3044,600307,"GANSU JIU STEEL GROUP HONG XING IRON & STEEL CO,LTD",1.70,-0.58%,-0.01,43251000.0,73527000.0,10710000000.0,-3.39%,N/A,-0.39,17206.0,Non-Energy Minerals
3045,600308,"SHANDONG HUATAI PAPER INDUSTRY SHAREHOLDING CO.,LTD",3.87,-2.27%,-0.09,12589000.0,48719000.0,6007000000.0,-9.42%,18.12,0.21,6211.0,Process Industries
3046,600309,"WANHUA CHEMICAL GROUP CO.,LTD.",96.96,-0.08%,-0.08,4538000.0,439999000.0,304681000000.0,18.89%,21.11,4.59,24387.0,Process Industries
3047,600310,GUANGXI ENERGY CO.?LTD.,4.29,-1.38%,-0.06,31671000.0,135868000.0,6376000000.0,31.42%,N/A,-0.07,2609.0,Utilities
3048,600312,"HENAN PINGGAO ELECTRIC CO.,LTD.",11.75,-1.34%,-0.16,9633000.0,113182000.0,16161000000.000002,42.63%,49.43,0.24,4078.0000000000005,Producer Manufacturing
3049,600313,ZHONGNONGFA SEED INDUSTRY GROUP ,9.56,-2.45%,-0.24,39762000.0,380125000.0,10606000000.0,-6.58%,40.41,0.24,1104.0,Distribution Services
3050,600315,"SHANGHAI JAHWA UNITED CO., LTD",28.30,-0.84%,-0.24,2305000.0,65239999.99999999,19183000000.0,-18.80%,37.88,0.75,5238.0,Consumer Non-Durables
3051,600316,JIANGXI HONGDU AVIATION INDUSTRY,22.26,0.13%,0.03,1975000.0,43959000.0,15941000000.0,-22.76%,125.48,0.18,1934.0,Electronic Technology
3052,600318,ANHUI XINLI FINANCE,7.51,-1.44%,-0.11,26598000.0,199748000.0,3748000000.0,5.98%,N/A,-0.25,N/A,Finance
3053,600319,"WEIFANG YAXING CHEMICAL CO.,LTD.",5.22,-0.19%,-0.01,2231000.0,11645000.0,2028000000.0,1.50%,18.78,0.28,N/A,Process Industries
3054,600320,"SHANGHAI ZHENHUA HEAVY INDUSTRIES CO.,LTD.",3.83,-0.78%,-0.03,13592000.0,52059000.0,16234000000.000002,8.72%,41.50,0.09,8109.999999999999,Producer Manufacturing
3055,600321,RIGHTWAY HOLDINGS,1.87,-1.06%,-0.02,19310000.0,36110000.0,2852000000.0,-5.03%,N/A,-0.10,N/A,Non-Energy Minerals
3056,600322,TIANJIN REALTY DEVELOPMENT(GROUP),2.59,10.21%,0.24,195352000.0,505963000.0,2598000000.0,22.40%,N/A,-0.21,N/A,Finance
3057,600323,GRANDBLUE ENVIRONMENT COMPANY LIMITED ,18.70,0.05%,0.01,1545000.0,28884000.0,15239000000.0,-9.05%,11.75,1.59,25782.0,Industrial Services
3058,600325,"HUAFA INDUSTRIAL CO.,LTD.ZHUHAI",10.71,2.10%,0.22,27006000.0,289232000.0,22176000000.0,36.06%,9.42,1.14,8178.000000000001,Finance
3059,600326,TIBET TIANLU,4.80,-0.21%,-0.01,14337000.0,68820000.0,5759000000.0,16.67%,N/A,-0.46,2133.0,Transportation
3060,600327,"WUXI COMMERCIAL MANSION GRAND ORIENT CO.,LTD",4.66,-0.85%,-0.04,5156000.0,24029000.0,4158000000.0000005,2.84%,28.89,0.16,2747.0,Retail Trade
3061,600328,CNSIG INNER MONGOLIA CHEMICAL INDUSTRY,9.15,-1.08%,-0.10,7740000.0,70822000.0,13622000000.0,-29.18%,6.83,1.34,9346.0,Process Industries
3062,600329,TIANJIN PHARMACEUTICAL DA REN TANG GROUP CORPORATION LIMITED,39.04,-4.31%,-1.76,9921000.0,387315000.0,25942000000.0,86.60%,28.41,1.38,4913.0,Health Technology
3063,600330,"TDG HOLDING CO.,LTD.",10.26,-2.56%,-0.27,22105000.0,226798000.0,12988000000.0,-10.80%,16.31,0.63,4796.0,Producer Manufacturing
3064,600331,"SICHUAN HONGDA CO.,LTD.",4.26,-1.62%,-0.07,16324000.000000002,69542000.0,8799000000.0,39.23%,236.67,0.02,2690.0,Non-Energy Minerals
3065,600332,GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED,31.18,0.35%,0.11,6233000.0,194358000.0,48208000000.0,9.99%,12.46,2.50,24249.0,Health Technology
3066,600333,"CHANGCHUN GAS CO.,LTD",4.99,-0.99%,-0.05,2578000.0,12862000.0,3070000000.0,-4.91%,N/A,-0.23,2399.0,Process Industries
3067,600335,SINOMACH AUTOMOBILE,8.36,-0.48%,-0.04,12980000.0,108514000.0,8977000000.0,-37.76%,30.03,0.28,7117.0,Retail Trade
3068,600336,AUCMA COMPANY LIMITED,5.68,-1.05%,-0.06,4461000.0,25341000.0,4498000000.0,-10.05%,32.31,0.18,7224.0,Consumer Durables
3069,600337,MARKOR INTERNATIONAL HOME FURNISHINGS,3.12,-1.89%,-0.06,12783000.0,39881000.0,3914000000.0,-4.48%,N/A,-0.16,10095.0,Consumer Durables
3070,600338,TIBET SUMMIT RESOURCES,17.79,-1.39%,-0.25,7416000.0,131934000.0,16492000000.0,-38.56%,49.32,0.36,1883.0,Non-Energy Minerals
3071,600339,CHINA PETROLEUM ENGINEERING,3.93,-2.48%,-0.10,41205000.0,161938000.0,22500000000.0,43.93%,28.42,0.14,41500.0,Process Industries
3072,600340,CHINA FORTUNE LAND DEVELOPMENT CO.?LTD.,2.52,-0.40%,-0.01,80013000.0,201633000.0,9902000000.0,-15.38%,N/A,-0.12,12620.0,Finance
3073,600343,"SHAANXI AEROSPACE POWER HI-TECH CO.,LTD",10.31,0.29%,0.03,2604000.0,26849000.0,6561000000.0,-13.76%,N/A,-0.07,1660.0,Producer Manufacturing
3074,600345,"WUHAN YANGTZE COMMUNICATION INDUSTRY GROUP CO.,LTD",19.44,-3.24%,-0.65,3250000.0,63186000.0,3978000000.0,19.58%,20.04,0.97,N/A,Electronic Technology
3075,600346,HENGLI PETROCHEMICAL,15.14,-0.85%,-0.13,8744000.0,132378999.99999999,107487000000.0,-24.48%,N/A,-0.13,38550.0,Process Industries
3076,600348,"SHAN XI HUA YANG GROUP NEW ENERGY CO.,LTD.",7.76,-0.89%,-0.07,18031000.0,139919000.0,28247000000.0,-44.12%,3.76,2.07,34476.0,Energy Minerals
3077,600350,SHANDONG HI-SPEED COMPANY LIMITED,6.36,-0.47%,-0.03,5943000.0,37800000.0,30930000000.0,23.70%,11.87,0.61,9849.0,Transportation
3078,600351,YABAO PHARMACEUTICAL GROUP,7.03,1.59%,0.11,14841000.0,104330000.0,5328000000.0,13.07%,N/A,0.22,4367.0,Health Technology
3079,600352,"ZHEJIANG LONGSHENG GROUP CO.,LTD",9.81,1.55%,0.15,19523000.0,191521000.0,31427000000.0,-1.23%,10.85,0.90,6179.0,Process Industries
3080,600353,"CHENGDU XUGUANG ELECTRONICS CO,.LTD",7.20,-1.10%,-0.08,7255000.0,52239000.0,6063000000.0,-3.04%,57.55,0.13,1728.0,Producer Manufacturing
3081,600354,"GANSU DUNHUANG SEED CO.,LTD.",7.09,-0.98%,-0.07,25000000.0,177251000.0,3779000000.0,14.56%,102.01,0.07,N/A,Process Industries
3082,600355,ROUTON ELECTRONIC,3.48,-1.14%,-0.04,16581000.0,57703000.0,1732000000.0,-19.27%,N/A,-0.07,N/A,Producer Manufacturing
3083,600356,"MUDANJIANG HENGFENG PAPER CO.,LTD.",7.76,-1.77%,-0.14,1891000.0,14670000.0,2360000000.0,14.66%,17.64,0.44,2041.9999999999998,Process Industries
3084,600358,CHINA UNITED TRAVEL COMPANY LIMITED,5.40,-2.35%,-0.13,3948000.0,21321000.0,2792000000.0,-4.49%,N/A,-0.00,N/A,Commercial Services
3085,600359,"XINJIANG TALIMU AGRICULTURE DEVELOPMENT CO.,LTD.",8.14,-1.33%,-0.11,7073000.0,57573000.0,3147000000.0,1.73%,47.52,0.17,N/A,Consumer Non-Durables
3086,600360,"JILIN SINO-MICROELECTRONICS CO.,LTD",6.87,-1.15%,-0.08,7443000.0,51132000.0,6674000000.0,-19.93%,177.06,0.04,2328.0,Electronic Technology
3087,600361,INNOVATION NEW MATERIAL TECHNOLOGY,6.39,0.95%,0.06,75875000.0,484839000.0,25343000000.0,468.11%,17.99,0.36,9829.0,Non-Energy Minerals
3088,600362,JIANGXI COPPER COMPANY LIMITED,19.86,-1.10%,-0.22,8182000.0,162487000.0,58550000000.0,24.24%,10.96,1.81,25051.0,Non-Energy Minerals
3089,600363,"JIANXI LIANCHUANG OPTO-ELECTRONIC SCIENCE&TECHNOLOGY CO.,LTD",36.16,-4.46%,-1.69,12110000.0,437892000.0,16776000000.0,29.84%,53.59,0.67,5042.0,Electronic Technology
3090,600365,"TONGHUA GRAPE WINE CO.,LTD.",3.72,1.92%,0.07,5000000.0,18601000.0,1560000000.0,-9.23%,N/A,-0.14,N/A,Consumer Non-Durables
3091,600366,"NINGBO YUNSHENG CO.,LTD.",8.27,0.36%,0.03,9811000.0,81141000.0,9065000000.0,-35.38%,27.20,0.31,3329.0,Process Industries
3092,600367,"GUIZHOU REDSTAR DEVELOPING CO.,LTD.",13.82,-1.29%,-0.18,3400000.0,46995000.0,4075999999.9999995,-47.86%,32.21,0.43,3110.0,Process Industries
3093,600368,"GUANGXI WUZHOU COMMUNICATIONS CO.,LTD.",3.74,-0.53%,-0.02,10818000.0,40459000.0,4656000000.0,9.71%,7.65,0.49,N/A,Transportation
3094,600369,SOUTHWEST SECURITIES CO.?LTD.,4.70,-1.67%,-0.08,201427000.0,946706000.0,31764000000.0,27.81%,47.09,0.10,2448.0,Finance
3095,600370,"JIANGSU SANFAME POLYESTER MATERIAL CO.,LTD.",2.71,-1.45%,-0.04,4808000.0,13028000.0,10715000000.0,-13.25%,20.22,0.14,2116.0,Process Industries
3096,600371,"WANXIANG DONEED CO. ,LTD.",11.97,-1.97%,-0.24,4163999.9999999995,49843000.0,3572000000.0,-7.22%,54.16,0.22,N/A,Process Industries
3097,600372,"CHINA AVIONICS SYSTEMS CO.,LTD.",14.89,-0.80%,-0.12,12828000.0,191010000.0,72476000000.0,95.20%,32.40,0.46,11247.0,Electronic Technology
3098,600373,CHINESE UNIVERSE PUBLISHING AND MEDIA GROUP,12.43,-4.60%,-0.60,20741000.0,257807000.00000003,17656000000.0,44.94%,8.54,1.45,6633.0,Consumer Services
3099,600375,"HANMA TECHNOLOGY GROUP CO.,LTD.",7.21,-0.69%,-0.05,6887000.0,49655000.0,4750000000.0,-17.97%,N/A,-2.06,2502.0,Consumer Durables
3100,600376,"BEIJING CAPITAL DEVELOPMENT,CO.,LTD",4.81,1.91%,0.09,48097000.0,231346000.0,12176000000.0,9.01%,N/A,-0.40,2651.0,Finance
3101,600377,JIANGSU EXPRESSWAY COMPANY LIMITED,9.19,-0.54%,-0.05,4227000.0,38845000.0,42958000000.0,19.85%,11.43,0.80,4798.0,Transportation
3102,600378,"HAOHUA CHEMICAL SCIENCE & TECHNOLOGY CORP., LTD.",39.16,1.98%,0.76,5348000.0,209432000.0,34133000000.000004,-11.85%,30.34,1.29,7450.0,Process Industries
